event_id,commence_time,home_team,away_team,bookmaker,player_name,market_key,line,over_price,under_price,opponent_team,predicted_points,std_used,calibration_bin,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge,predicted_value,normalized_player_name,PLAYER_NAME,games_played_prior,min_last_5,min_last_10,season_avg_minutes_prior,prop_type,diff,calibration_bin_robust,calibration_count_robust,tail_flag,line_bucket,role_bucket,edge_bucket,predicted_rebounds,calibration_count,flags,confidence_flag,side_price,side_payout_per_100,row_count,book_count,best_available_payout_per_100,mean_available_payout_per_100,price_advantage_vs_mean_per_100
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Oso Ighodaro,player_rebounds,8.5,200,-275,,,,"(-3.0, -1.0]",0.3414991051638827,0.6585008948361173,0.3125,0.6875,0.02899910516388271,-0.02899910516388271,over,0.02899910516388271,6.330264534756607,oso ighodaro,Oso Ighodaro,71,31.18433333333333,29.292833333333338,21.728708920187792,rebounds,-2.1697354652433933,"(-10.0, -1.0]",564,False,7-9.5,24-32m,<0.06,6.330264534756607,543.0,[],OK,200,200.0,1,1,200.0,200.0,0.0
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Royce O'Neale,player_rebounds,5.5,200,-275,,,,"(-3.0, -1.0]",0.3414991051638827,0.6585008948361173,0.3125,0.6875,0.02899910516388271,-0.02899910516388271,over,0.02899910516388271,4.091155434328691,royce oneale,Royce O'Neale,68,27.705666666666666,26.677833333333332,29.084460784313727,rebounds,-1.4088445656713091,"(-10.0, -1.0]",564,False,4.5-6.5,24-32m,<0.06,4.091155434328691,543.0,[],OK,200,200.0,1,1,200.0,200.0,0.0
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Jalen Johnson,player_points,19.5,-275,200,,23.935265034651145,8.884443332777433,"(3.0, 5.0]",0.6660768053371829,0.33392319466281706,0.6875,0.3125,-0.021423194662817058,0.021423194662817058,under,0.021423194662817058,23.935265034651145,jalen johnson,Jalen Johnson,62,36.553333333333335,32.9505,35.28217741935484,points,4.435265034651145,"(3.0, 10.0]",853,False,15-19.5,32m+,<0.06,,,[],OK,200,200.0,1,1,200.0,200.0,0.0
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Collin Sexton,player_points,14.5,-260,190,,14.220485021697144,9.262229153335012,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.6768402154398564,0.3231597845601436,-0.25491474111799317,0.25491474111799317,under,0.25491474111799317,14.220485021697144,collin sexton,Collin Sexton,56,24.869999999999997,23.063,22.77154761904762,points,-0.2795149783028563,"(-1.0, 0.0]",3018,False,10-14.5,24-32m,0.20+,,,['EXTREME_EDGE'],EXTREME_EDGE,190,190.0,1,1,190.0,190.0,0.0
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Precious Achiuwa,player_points,9.5,-260,190,,11.559158171400831,7.427426651719082,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.6768402154398564,0.3231597845601436,-0.12930330656660594,0.12930330656660594,under,0.12930330656660594,11.559158171400831,precious achiuwa,Precious Achiuwa,63,32.59666666666667,32.809999999999995,23.03761904761905,points,2.0591581714008313,"(1.0, 3.0]",3536,False,<10,32m+,0.10-0.15,,,[],OK,190,190.0,1,1,190.0,190.0,0.0
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Ace Bailey,player_rebounds,3.5,-260,190,,,,"(1.0, 3.0]",0.5953131723089198,0.4046868276910802,0.6768402154398564,0.3231597845601436,-0.08152704313093662,0.08152704313093662,under,0.08152704313093662,4.763645292904361,ace bailey,Ace Bailey,62,26.26,28.518333333333334,26.856344086021505,rebounds,1.2636452929043607,"(1.0, 5.0]",1085,False,<4.5,24-32m,0.06-0.10,4.763645292904361,1059.0,[],OK,190,190.0,1,1,190.0,190.0,0.0
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,DeMar DeRozan,player_points,21.5,190,-260,,17.060245742021422,12.997863072230151,"(-5.0, -3.0]",0.37522648439467515,0.6247735156053249,0.3231597845601436,0.6768402154398564,0.05206669983453155,-0.052066699834531494,over,0.05206669983453155,17.060245742021422,demar derozan,DeMar DeRozan,71,29.4,29.452,31.542887323943663,points,-4.439754257978578,"(-inf, -3.0]",335,False,20-24.5,24-32m,<0.06,,,[],OK,190,190.0,1,1,190.0,190.0,0.0
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Maxime Raynaud,player_points,19.5,190,-260,,15.99513748076376,9.419247433963196,"(-5.0, -3.0]",0.37522648439467515,0.6247735156053249,0.3231597845601436,0.6768402154398564,0.05206669983453155,-0.052066699834531494,over,0.05206669983453155,15.99513748076376,maxime raynaud,Maxime Raynaud,64,34.461999999999996,33.13766666666667,25.713541666666668,points,-3.504862519236241,"(-inf, -3.0]",335,False,15-19.5,32m+,<0.06,,,[],OK,190,190.0,1,1,190.0,190.0,0.0
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Cedric Coward,player_points,18.5,190,-260,,12.812642891917337,4.967673276069773,"(-10.0, -5.0]",0.37522648439467515,0.6247735156053249,0.3231597845601436,0.6768402154398564,0.05206669983453155,-0.052066699834531494,over,0.05206669983453155,12.812642891917337,cedric coward,Cedric Coward,53,22.966666666666665,23.31683333333333,26.005283018867924,points,-5.687357108082663,"(-inf, -3.0]",335,False,15-19.5,12-24m,<0.06,,,[],OK,190,190.0,1,1,190.0,190.0,0.0
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Isaac Okoro,player_points,13.5,190,-260,,8.637149105018013,4.0496913462633195,"(-5.0, -3.0]",0.37522648439467515,0.6247735156053249,0.3231597845601436,0.6768402154398564,0.05206669983453155,-0.052066699834531494,over,0.05206669983453155,8.637149105018013,isaac okoro,Isaac Okoro,54,32.70866666666667,32.2275,26.968703703703703,points,-4.862850894981987,"(-inf, -3.0]",335,False,10-14.5,32m+,<0.06,,,[],OK,190,190.0,1,1,190.0,190.0,0.0
