player_name,bookmaker,line,predicted_minutes,predicted_points,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge
C.J. McCollum,DraftKings,17.5,29.898174799032233,19.05659629225317,0.5315172632245803,0.46848273677541974,0.47614107883817425,0.5238589211618258,0.05537618438640601,-0.05537618438640601,over,0.05537618438640601
Luguentz Dort,DraftKings,6.5,25.146001457631883,8.477464143579125,0.5315172632245803,0.46848273677541974,0.47614107883817425,0.5238589211618258,0.05537618438640601,-0.05537618438640601,over,0.05537618438640601
Nickeil Alexander-Walker,DraftKings,18.5,32.844915189244624,18.656010250046506,0.46279761904761907,0.5372023809523809,0.517591059602649,0.48240894039735094,-0.05479344055502988,0.05479344055502999,under,0.05479344055502999
Amen Thompson,BetOnline.ag,18.5,36.78521744704525,19.57945266234856,0.5315172632245803,0.46848273677541974,0.4773429454170958,0.5226570545829042,0.05417431780748444,-0.054174317807484496,over,0.05417431780748444
Jaxson Hayes,BetOnline.ag,6.5,16.72111601212263,6.989749814679018,0.46279761904761907,0.5372023809523809,0.5164392569455861,0.483560743054414,-0.053641637897967054,0.05364163789796694,under,0.05364163789796694
Collin Sexton,DraftKings,14.5,22.347141021627806,14.427792112612588,0.41912293314162474,0.5808770668583753,0.47193347193347185,0.528066528066528,-0.052810538791847106,0.05281053879184727,under,0.05281053879184727
Ryan Rollins,DraftKings,18.5,32.89720283137303,19.25896639668108,0.46279761904761907,0.5372023809523809,0.5155112508272668,0.48448874917273327,-0.05271363177964772,0.05271363177964766,under,0.05271363177964766
Devin Vassell,DraftKings,13.5,30.740904644384134,14.045910669262545,0.46279761904761907,0.5372023809523809,0.5155112508272668,0.48448874917273327,-0.05271363177964772,0.05271363177964766,under,0.05271363177964766
Joel Embiid,DraftKings,22.5,27.712241194516277,24.35472936705092,0.5315172632245803,0.46848273677541974,0.480324745257228,0.519675254742772,0.05119251796735225,-0.05119251796735225,over,0.05119251796735225
Dominick Barlow,FanDuel,7.5,23.63537259511066,10.273710637856292,0.5315172632245803,0.46848273677541974,0.4808467741935484,0.5191532258064516,0.050670489031031885,-0.050670489031031885,over,0.050670489031031885
Pelle Larsson,FanDuel,10.5,30.111533836557193,13.121777455297392,0.5315172632245803,0.46848273677541974,0.4808467741935484,0.5191532258064516,0.050670489031031885,-0.050670489031031885,over,0.050670489031031885
Kevin Durant,BetOnline.ag,26.5,36.27891061498446,26.148998645361736,0.41912293314162474,0.5808770668583753,0.4693877551020409,0.5306122448979592,-0.05026482196041615,0.05026482196041604,under,0.05026482196041604
Ausar Thompson,DraftKings,9.5,24.399891903095103,9.5222095431349,0.46279761904761907,0.5372023809523809,0.512482836100362,0.487517163899638,-0.04968521705274298,0.049685217052742925,under,0.049685217052742925
Jaylen Brown,DraftKings,25.5,34.49851657442528,25.792519778764674,0.46279761904761907,0.5372023809523809,0.512482836100362,0.487517163899638,-0.04968521705274298,0.049685217052742925,under,0.049685217052742925
Daniss Jenkins,FanDuel,16.5,27.939289060585352,11.039567149588915,0.4444444444444444,0.5555555555555556,0.4939310568053083,0.5060689431946916,-0.04948661236086388,0.049486612360863935,under,0.049486612360863935
T.J. McConnell,FanDuel,8.5,17.529644572471,8.2981981747462,0.41912293314162474,0.5808770668583753,0.4677419354838709,0.532258064516129,-0.04861900234224614,0.048619002342246254,under,0.048619002342246254
Brandin Podziemski,FanDuel,15.5,31.350179836531744,14.719285537976928,0.41912293314162474,0.5808770668583753,0.4677419354838709,0.532258064516129,-0.04861900234224614,0.048619002342246254,under,0.048619002342246254
Klay Thompson,FanDuel,12.5,21.90557468207041,11.65960613012971,0.41912293314162474,0.5808770668583753,0.4677419354838709,0.532258064516129,-0.04861900234224614,0.048619002342246254,under,0.048619002342246254
Olivier-Maxence Prosper,DraftKings,11.5,25.2896177299443,12.06949294583703,0.46279761904761907,0.5372023809523809,0.511362697297744,0.48863730270225597,-0.048565078250124905,0.04856507825012496,under,0.04856507825012496
Dyson Daniels,DraftKings,11.5,33.281127500102784,14.402844599704377,0.5315172632245803,0.46848273677541974,0.4833368048323266,0.5166631951676735,0.048180458392253656,-0.04818045839225371,over,0.048180458392253656
Payton Pritchard,DraftKings,14.5,32.3746425666721,15.918712817589626,0.5315172632245803,0.46848273677541974,0.4833368048323266,0.5166631951676735,0.048180458392253656,-0.04818045839225371,over,0.048180458392253656
Deandre Ayton,DraftKings,11.5,28.207097377161755,12.830746554269332,0.5315172632245803,0.46848273677541974,0.4833368048323266,0.5166631951676735,0.048180458392253656,-0.04818045839225371,over,0.048180458392253656
Shai Gilgeous-Alexander,DraftKings,29.5,35.0665089866412,30.196928011744326,0.46279761904761907,0.5372023809523809,0.510397604391948,0.4896023956080519,-0.047599985344328966,0.04759998534432902,under,0.04759998534432902
