event_id,commence_time,home_team,away_team,bookmaker,player_name,market_key,line,over_price,under_price,opponent_team,predicted_points,std_used,calibration_bin,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge,predicted_value,normalized_player_name,PLAYER_NAME,games_played_prior,min_last_5,min_last_10,season_avg_minutes_prior,prop_type,diff,calibration_bin_robust,calibration_count_robust,tail_flag,line_bucket,role_bucket,edge_bucket,predicted_rebounds,calibration_count,flags,confidence_flag
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetRivers,Jalen Johnson,player_points,24.5,-112,-122,,23.935265034651145,8.884443332777433,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4901435104873048,0.5098564895126951,-0.06821803616544159,0.06821803616544164,under,0.06821803616544164,23.935265034651145,jalen johnson,Jalen Johnson,62,36.553333333333335,32.9505,35.28217741935484,points,-0.5647349653488547,"(-1.0, 0.0]",3018,False,20-24.5,32m+,0.06-0.10,,,[],OK
f1fe04fb5d59dc4d3b310d56b74a9f2a,2026-03-29 23:40:00+00:00,Oklahoma City Thunder,New York Knicks,FanDuel,Josh Hart,player_points,11.5,-125,-106,,12.243487048603132,7.524773898411976,"(0.0, 1.0]",0.4510060501270572,0.5489939498729428,0.5191532258064516,0.4808467741935484,-0.06814717567939443,0.06814717567939443,under,0.06814717567939443,12.243487048603132,josh hart,Josh Hart,57,28.639333333333333,27.80783333333333,29.926666666666662,points,0.7434870486031322,"(0.0, 1.0]",3645,False,10-14.5,24-32m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetRivers,Precious Achiuwa,player_rebounds,7.5,-139,104,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.542636252296387,0.4573637477036129,-0.06809388288105,0.06809388288105012,under,0.06809388288105012,8.363029721141203,precious achiuwa,Precious Achiuwa,63,32.59666666666667,32.809999999999995,23.03761904761905,rebounds,0.8630297211412028,"(0.0, 1.0]",6876,False,7-9.5,32m+,0.06-0.10,8.363029721141203,6876.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Nickeil Alexander-Walker,player_points,20.5,-110,-120,,20.067541638888375,7.453559924999308,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4898785425101215,0.5101214574898786,-0.06795306818825825,0.06795306818825819,under,0.06795306818825819,20.067541638888375,nickeil alexanderwalker,Nickeil Alexander-Walker,68,31.18533333333333,32.507666666666665,33.08502450980392,points,-0.4324583611116246,"(-1.0, 0.0]",3018,False,20-24.5,24-32m,0.06-0.10,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Devin Booker,player_points,27.5,-110,-120,,26.75487123478297,8.35330939076112,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4898785425101215,0.5101214574898786,-0.06795306818825825,0.06795306818825819,under,0.06795306818825819,26.75487123478297,devin booker,Devin Booker,55,35.12933333333333,34.6725,33.54360606060606,points,-0.7451287652170286,"(-1.0, 0.0]",3018,False,25+,32m+,0.06-0.10,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Kyle Filipowski,player_points,13.5,-110,-120,,12.946811115168655,4.909175083453435,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4898785425101215,0.5101214574898786,-0.06795306818825825,0.06795306818825819,under,0.06795306818825819,12.946811115168655,kyle filipowski,Kyle Filipowski,69,23.773333333333333,26.07033333333333,22.848019323671497,points,-0.5531888848313447,"(-1.0, 0.0]",3018,False,10-14.5,12-24m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Nique Clifford,player_points,10.5,-105,-125,,12.828375987299315,5.597618541248887,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.4796954314720812,0.5203045685279188,0.06784147740116925,-0.0678414774011693,over,0.06784147740116925,12.828375987299315,nique clifford,Nique Clifford,66,35.486666666666665,34.965,23.8444696969697,points,2.3283759872993155,"(1.0, 3.0]",3536,False,10-14.5,32m+,0.06-0.10,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Jordan Goodwin,player_points,8.5,-105,-125,,9.980654296966646,4.141926551202408,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.4796954314720812,0.5203045685279188,0.06784147740116925,-0.0678414774011693,over,0.06784147740116925,9.980654296966646,jordan goodwin,Jordan Goodwin,61,25.595333333333333,23.910833333333336,22.388743169398907,points,1.4806542969666463,"(1.0, 3.0]",3536,False,<10,24-32m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetOnline.ag,Precious Achiuwa,player_points,12.5,-109,-119,,11.559158171400831,7.427426651719082,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4897419063641212,0.5102580936358787,-0.06781643204225796,0.06781643204225807,under,0.06781643204225807,11.559158171400831,precious achiuwa,Precious Achiuwa,63,32.59666666666667,32.809999999999995,23.03761904761905,points,-0.9408418285991687,"(-1.0, 0.0]",3018,False,10-14.5,32m+,0.06-0.10,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,BetOnline.ag,Tre Jones,player_points,14.5,-109,-119,,13.73848820817315,5.060742150229652,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4897419063641212,0.5102580936358787,-0.06781643204225796,0.06781643204225807,under,0.06781643204225807,13.73848820817315,tre jones,Tre Jones,53,29.111,29.33716666666667,27.004685534591196,points,-0.7615117918268499,"(-1.0, 0.0]",3018,False,10-14.5,24-32m,0.06-0.10,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,BetOnline.ag,Kyle Filipowski,player_points,13.5,-109,-119,,12.946811115168655,4.909175083453435,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4897419063641212,0.5102580936358787,-0.06781643204225796,0.06781643204225807,under,0.06781643204225807,12.946811115168655,kyle filipowski,Kyle Filipowski,69,23.773333333333333,26.07033333333333,22.848019323671497,points,-0.5531888848313447,"(-1.0, 0.0]",3018,False,10-14.5,12-24m,0.06-0.10,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,FanDuel,Oso Ighodaro,player_points,8.5,-122,-104,,9.384722622483707,4.8407988321488125,"(0.0, 1.0]",0.4510060501270572,0.5489939498729428,0.5187593796898449,0.4812406203101549,-0.06775332956278768,0.0677533295627879,under,0.0677533295627879,9.384722622483707,oso ighodaro,Oso Ighodaro,71,31.18433333333333,29.292833333333338,21.728708920187792,points,0.8847226224837073,"(0.0, 1.0]",3645,False,<10,24-32m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,DraftKings,Nickeil Alexander-Walker,player_points,20.5,-108,-118,,20.067541638888375,7.453559924999308,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4896023956080519,0.510397604391948,-0.06767692128618868,0.06767692128618874,under,0.06767692128618874,20.067541638888375,nickeil alexanderwalker,Nickeil Alexander-Walker,68,31.18533333333333,32.507666666666665,33.08502450980392,points,-0.4324583611116246,"(-1.0, 0.0]",3018,False,20-24.5,24-32m,0.06-0.10,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,DraftKings,Devin Booker,player_points,27.5,-108,-118,,26.75487123478297,8.35330939076112,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4896023956080519,0.510397604391948,-0.06767692128618868,0.06767692128618874,under,0.06767692128618874,26.75487123478297,devin booker,Devin Booker,55,35.12933333333333,34.6725,33.54360606060606,points,-0.7451287652170286,"(-1.0, 0.0]",3018,False,25+,32m+,0.06-0.10,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,FanDuel,Collin Gillespie,player_points,12.5,-108,-118,,11.574996643473542,8.553102101317137,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4896023956080519,0.510397604391948,-0.06767692128618868,0.06767692128618874,under,0.06767692128618874,11.574996643473542,collin gillespie,Collin Gillespie,70,30.482333333333337,30.599333333333337,29.01645238095238,points,-0.9250033565264584,"(-1.0, 0.0]",3018,False,10-14.5,24-32m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Dylan Cardwell,player_points,5.5,165,-220,,4.923584163858654,4.221637386396683,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.35437430786268,0.6456256921373201,0.06755116645918324,-0.06755116645918335,over,0.06755116645918324,4.923584163858654,dylan cardwell,Dylan Cardwell,34,16.534666666666666,22.34433333333333,20.535392156862745,points,-0.5764158361413463,"(-1.0, 0.0]",3018,False,<10,12-24m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Precious Achiuwa,player_points,15.5,205,-280,,11.559158171400831,7.427426651719082,"(-5.0, -3.0]",0.37522648439467515,0.6247735156053249,0.3079416531604538,0.6920583468395461,0.06728483123422135,-0.06728483123422124,over,0.06728483123422135,11.559158171400831,precious achiuwa,Precious Achiuwa,63,32.59666666666667,32.809999999999995,23.03761904761905,points,-3.9408418285991687,"(-inf, -3.0]",335,False,15-19.5,32m+,0.06-0.10,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Collin Sexton,player_points,21.5,205,-280,,14.220485021697144,9.262229153335012,"(-10.0, -5.0]",0.37522648439467515,0.6247735156053249,0.3079416531604538,0.6920583468395461,0.06728483123422135,-0.06728483123422124,over,0.06728483123422135,14.220485021697144,collin sexton,Collin Sexton,56,24.869999999999997,23.063,22.77154761904762,points,-7.279514978302856,"(-inf, -3.0]",335,False,20-24.5,24-32m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,DraftKings,Nique Clifford,player_points,10.5,-104,-123,,12.828375987299315,5.597618541248887,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.480324745257228,0.519675254742772,0.06721216361602245,-0.06721216361602245,over,0.06721216361602245,12.828375987299315,nique clifford,Nique Clifford,66,35.486666666666665,34.965,23.8444696969697,points,2.3283759872993155,"(1.0, 3.0]",3536,False,10-14.5,32m+,0.06-0.10,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,BetRivers,Collin Gillespie,player_rebounds,4.5,128,-175,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.4080118694362017,0.5919881305637983,0.0665304999791353,-0.0665304999791353,over,0.0665304999791353,4.886705638460128,collin gillespie,Collin Gillespie,70,30.482333333333337,30.599333333333337,29.01645238095238,rebounds,0.3867056384601284,"(0.0, 1.0]",6876,False,4.5-6.5,24-32m,0.06-0.10,4.886705638460128,6876.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Nique Clifford,player_rebounds,5.5,175,-240,,,,"(-1.0, 0.0]",0.40639180126930147,0.5936081987306985,0.3399999999999999,0.66,0.06639180126930155,-0.06639180126930155,over,0.06639180126930155,4.517447773406029,nique clifford,Nique Clifford,66,35.486666666666665,34.965,23.8444696969697,rebounds,-0.9825522265939712,"(-1.0, 0.0]",4969,False,4.5-6.5,32m+,0.06-0.10,4.517447773406029,4969.0,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Jalen Green,player_rebounds,5.5,175,-240,,,,"(-1.0, 0.0]",0.40639180126930147,0.5936081987306985,0.3399999999999999,0.66,0.06639180126930155,-0.06639180126930155,over,0.06639180126930155,4.600934633989891,jalen green,Jalen Green,23,32.92933333333333,32.40916666666667,25.946521739130436,rebounds,-0.8990653660101087,"(-1.0, 0.0]",4969,False,4.5-6.5,32m+,0.06-0.10,4.600934633989891,4969.0,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,DraftKings,Jordan Goodwin,player_points,8.5,-104,-122,,9.980654296966646,4.141926551202408,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.4812406203101549,0.5187593796898449,0.06629628856309555,-0.06629628856309533,over,0.06629628856309555,9.980654296966646,jordan goodwin,Jordan Goodwin,61,25.595333333333333,23.910833333333336,22.388743169398907,points,1.4806542969666463,"(1.0, 3.0]",3536,False,<10,24-32m,0.06-0.10,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,FanDuel,Jordan Goodwin,player_points,8.5,-104,-122,,9.980654296966646,4.141926551202408,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.4812406203101549,0.5187593796898449,0.06629628856309555,-0.06629628856309533,over,0.06629628856309555,9.980654296966646,jordan goodwin,Jordan Goodwin,61,25.595333333333333,23.910833333333336,22.388743169398907,points,1.4806542969666463,"(1.0, 3.0]",3536,False,<10,24-32m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,DraftKings,Zaccharie Risacher,player_rebounds,4.5,-102,-129,,,,"(-1.0, 0.0]",0.40639180126930147,0.5936081987306985,0.4726809130645945,0.5273190869354056,-0.06628911179529301,0.06628911179529284,under,0.06628911179529284,4.154839863239178,zaccharie risacher,Zaccharie Risacher,57,17.732,20.254,23.57119883040936,rebounds,-0.34516013676082213,"(-1.0, 0.0]",4969,False,4.5-6.5,12-24m,0.06-0.10,4.154839863239178,4969.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,DeMar DeRozan,player_rebounds,2.5,-135,105,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.5407914020517831,0.4592085979482169,-0.0662490326364461,0.0662490326364461,under,0.0662490326364461,2.9167806511623797,demar derozan,DeMar DeRozan,71,29.4,29.452,31.542887323943663,rebounds,0.4167806511623797,"(0.0, 1.0]",6876,False,<4.5,24-32m,0.06-0.10,2.9167806511623797,6876.0,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Cedric Coward,player_rebounds,6.5,130,-170,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.4084720121028743,0.5915279878971256,0.06607035731246269,-0.06607035731246258,over,0.06607035731246269,6.7837365811987045,cedric coward,Cedric Coward,53,22.966666666666665,23.31683333333333,26.005283018867924,rebounds,0.2837365811987045,"(0.0, 1.0]",6876,False,4.5-6.5,12-24m,0.06-0.10,6.7837365811987045,6876.0,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,BetOnline.ag,Rob Dillingham,player_points,10.5,-108,-120,,10.367911558257022,5.738757124441956,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4876847290640395,0.5123152709359606,-0.06575925474217625,0.06575925474217614,under,0.06575925474217614,10.367911558257022,rob dillingham,Rob Dillingham,53,25.250666666666667,21.047666666666668,13.189056603773585,points,-0.13208844174297774,"(-1.0, 0.0]",3018,False,10-14.5,24-32m,0.06-0.10,,,[],OK
f1fe04fb5d59dc4d3b310d56b74a9f2a,2026-03-29 23:40:00+00:00,Oklahoma City Thunder,New York Knicks,DraftKings,Josh Hart,player_points,11.5,-121,-105,,12.243487048603132,7.524773898411976,"(0.0, 1.0]",0.4510060501270572,0.5489939498729428,0.5166631951676735,0.4833368048323266,-0.06565714504061626,0.0656571450406162,under,0.0656571450406162,12.243487048603132,josh hart,Josh Hart,57,28.639333333333333,27.80783333333333,29.926666666666662,points,0.7434870486031322,"(0.0, 1.0]",3645,False,10-14.5,24-32m,0.06-0.10,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,BetRivers,Cedric Coward,player_rebounds,5.5,-134,-103,,,,"(1.0, 3.0]",0.5953131723089198,0.4046868276910802,0.5302120692343677,0.4697879307656324,0.06510110307455208,-0.06510110307455219,over,0.06510110307455208,6.7837365811987045,cedric coward,Cedric Coward,53,22.966666666666665,23.31683333333333,26.005283018867924,rebounds,1.2837365811987045,"(1.0, 5.0]",1085,False,4.5-6.5,12-24m,0.06-0.10,6.7837365811987045,1059.0,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,BetRivers,Tre Jones,player_points,14.5,-110,-124,,13.73848820817315,5.060742150229652,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4861878453038673,0.5138121546961325,-0.0642623709820041,0.06426237098200427,under,0.06426237098200427,13.73848820817315,tre jones,Tre Jones,53,29.111,29.33716666666667,27.004685534591196,points,-0.7615117918268499,"(-1.0, 0.0]",3018,False,10-14.5,24-32m,0.06-0.10,,,[],OK
f1fe04fb5d59dc4d3b310d56b74a9f2a,2026-03-29 23:40:00+00:00,Oklahoma City Thunder,New York Knicks,DraftKings,Chet Holmgren,player_points,15.5,-105,-121,,16.84675565422876,5.986094998689317,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.4833368048323266,0.5166631951676735,0.06420010404092386,-0.06420010404092391,over,0.06420010404092386,16.84675565422876,chet holmgren,Chet Holmgren,61,28.543333333333333,29.628500000000003,29.28051912568306,points,1.3467556542287618,"(1.0, 3.0]",3536,False,15-19.5,24-32m,0.06-0.10,,,[],OK
f1fe04fb5d59dc4d3b310d56b74a9f2a,2026-03-29 23:40:00+00:00,Oklahoma City Thunder,New York Knicks,DraftKings,Mikal Bridges,player_points,12.5,-106,-120,,12.43683756864001,4.347413023856823,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.485428809325562,0.5145711906744379,-0.06350333500369876,0.06350333500369887,under,0.06350333500369887,12.43683756864001,mikal bridges,Mikal Bridges,72,29.866000000000003,29.451166666666666,33.32886574074074,points,-0.06316243135998967,"(-1.0, 0.0]",3018,False,10-14.5,24-32m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Precious Achiuwa,player_rebounds,8.5,100,-130,,,,"(-1.0, 0.0]",0.40639180126930147,0.5936081987306985,0.4693877551020409,0.5306122448979592,-0.06299595383273943,0.06299595383273926,under,0.06299595383273926,8.363029721141203,precious achiuwa,Precious Achiuwa,63,32.59666666666667,32.809999999999995,23.03761904761905,rebounds,-0.1369702788587972,"(-1.0, 0.0]",4969,False,7-9.5,32m+,0.06-0.10,8.363029721141203,4969.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Jalen Johnson,player_points,27.5,200,-275,,23.935265034651145,8.884443332777433,"(-5.0, -3.0]",0.37522648439467515,0.6247735156053249,0.3125,0.6875,0.06272648439467515,-0.0627264843946751,over,0.06272648439467515,23.935265034651145,jalen johnson,Jalen Johnson,62,36.553333333333335,32.9505,35.28217741935484,points,-3.5647349653488547,"(-inf, -3.0]",335,False,25+,32m+,0.06-0.10,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Ace Bailey,player_points,22.5,200,-275,,15.92145147646742,8.916900308465442,"(-10.0, -5.0]",0.37522648439467515,0.6247735156053249,0.3125,0.6875,0.06272648439467515,-0.0627264843946751,over,0.06272648439467515,15.92145147646742,ace bailey,Ace Bailey,62,26.26,28.518333333333334,26.856344086021505,points,-6.5785485235325805,"(-inf, -3.0]",335,False,20-24.5,24-32m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetOnline.ag,DeMar DeRozan,player_rebounds,2.5,-133,103,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.5367701147140101,0.4632298852859897,-0.06222774529867314,0.06222774529867331,under,0.06222774529867331,2.9167806511623797,demar derozan,DeMar DeRozan,71,29.4,29.452,31.542887323943663,rebounds,0.4167806511623797,"(0.0, 1.0]",6876,False,<4.5,24-32m,0.06-0.10,2.9167806511623797,6876.0,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,FanDuel,Cedric Coward,player_rebounds,5.5,-130,102,,,,"(1.0, 3.0]",0.5953131723089198,0.4046868276910802,0.5330897279740154,0.4669102720259846,0.06222344433490434,-0.0622234443349044,over,0.06222344433490434,6.7837365811987045,cedric coward,Cedric Coward,53,22.966666666666665,23.31683333333333,26.005283018867924,rebounds,1.2837365811987045,"(1.0, 5.0]",1085,False,4.5-6.5,12-24m,0.06-0.10,6.7837365811987045,1059.0,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,DraftKings,Matas Buzelis,player_points,20.5,-119,-107,,20.73615427621868,8.459708426811556,"(0.0, 1.0]",0.4510060501270572,0.5489939498729428,0.512482836100362,0.487517163899638,-0.06147678597330486,0.061476785973304804,under,0.061476785973304804,20.73615427621868,matas buzelis,Matas Buzelis,69,33.086666666666666,32.92383333333333,29.042077294685992,points,0.2361542762186808,"(0.0, 1.0]",3645,False,20-24.5,32m+,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Jock Landale,player_points,14.5,115,-150,,8.52736612885334,4.0,"(-10.0, -5.0]",0.37522648439467515,0.6247735156053249,0.4366812227074235,0.5633187772925764,-0.061454738312748336,0.0614547383127485,under,0.0614547383127485,8.52736612885334,jock landale,Jock Landale,64,17.092666666666666,16.675166666666666,22.009036458333338,points,-5.972633871146661,"(-inf, -3.0]",335,False,10-14.5,12-24m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Malik Monk,player_points,16.5,115,-150,,12.978211257915556,10.068653225619489,"(-5.0, -3.0]",0.37522648439467515,0.6247735156053249,0.4366812227074235,0.5633187772925764,-0.061454738312748336,0.0614547383127485,under,0.0614547383127485,12.978211257915556,malik monk,Malik Monk,55,23.43,20.865,21.9989696969697,points,-3.5217887420844445,"(-inf, -3.0]",335,False,15-19.5,12-24m,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Nickeil Alexander-Walker,player_points,21.5,115,-150,,20.067541638888375,7.453559924999308,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4366812227074235,0.5633187772925764,-0.061454738312748336,0.0614547383127485,under,0.0614547383127485,20.067541638888375,nickeil alexanderwalker,Nickeil Alexander-Walker,68,31.18533333333333,32.507666666666665,33.08502450980392,points,-1.4324583611116246,"(-3.0, -1.0]",2168,False,20-24.5,24-32m,0.06-0.10,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,G.G. Jackson,player_points,19.5,115,-150,,15.99382921646083,4.0,"(-5.0, -3.0]",0.37522648439467515,0.6247735156053249,0.4366812227074235,0.5633187772925764,-0.061454738312748336,0.0614547383127485,under,0.0614547383127485,15.99382921646083,gg jackson,GG Jackson,47,26.252333333333333,25.455833333333334,20.759397163120568,points,-3.5061707835391704,"(-inf, -3.0]",335,False,15-19.5,24-32m,0.06-0.10,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Josh Giddey,player_points,20.5,115,-150,,17.802530016909405,5.561774297230445,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4366812227074235,0.5633187772925764,-0.061454738312748336,0.0614547383127485,under,0.0614547383127485,17.802530016909405,josh giddey,Josh Giddey,48,35.275,34.62,31.945520833333333,points,-2.6974699830905955,"(-3.0, -1.0]",2168,False,20-24.5,32m+,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,DraftKings,Precious Achiuwa,player_points,12.5,-105,-122,,11.559158171400831,7.427426651719082,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4824089403973509,0.517591059602649,-0.06048346607548766,0.060483466075487824,under,0.060483466075487824,11.559158171400831,precious achiuwa,Precious Achiuwa,63,32.59666666666667,32.809999999999995,23.03761904761905,points,-0.9408418285991687,"(-1.0, 0.0]",3018,False,10-14.5,32m+,0.06-0.10,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetMGM,DeMar DeRozan,player_rebounds,2.5,-135,100,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.5346534653465347,0.4653465346534653,-0.06011109593119768,0.06011109593119768,under,0.06011109593119768,2.9167806511623797,demar derozan,DeMar DeRozan,71,29.4,29.452,31.542887323943663,rebounds,0.4167806511623797,"(0.0, 1.0]",6876,False,<4.5,24-32m,0.06-0.10,2.9167806511623797,6876.0,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,DraftKings,Devin Booker,player_rebounds,3.5,-133,101,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.5343073571442848,0.4656926428557152,-0.05976498772894778,0.05976498772894778,under,0.05976498772894778,4.437043538274253,devin booker,Devin Booker,55,35.12933333333333,34.6725,33.54360606060606,rebounds,0.9370435382742528,"(0.0, 1.0]",6876,False,<4.5,32m+,<0.06,4.437043538274253,6876.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetRivers,Nickeil Alexander-Walker,player_points,20.5,-108,-127,,20.067541638888375,7.453559924999308,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.4813476792586193,0.5186523207413807,-0.059422204936756096,0.059422204936756096,under,0.059422204936756096,20.067541638888375,nickeil alexanderwalker,Nickeil Alexander-Walker,68,31.18533333333333,32.507666666666665,33.08502450980392,points,-0.4324583611116246,"(-1.0, 0.0]",3018,False,20-24.5,24-32m,<0.06,,,[],OK
