event_id,commence_time,home_team,away_team,bookmaker,player_name,market_key,line,over_price,under_price,opponent_team,schedule_key,predicted_value_prod,predicted_value_label,p_over_prod,p_under_prod,edge_over_prod,edge_under_prod,best_side_prod,best_edge_prod,prod_calibration_bin,prod_calibration_count,predicted_points_exp,best_side_exp,best_edge_exp,predicted_minutes_exp,p_over_market_novig,p_under_market_novig,confidence_flag,notes,flags,excluded_from_test,games_played_prior,predicted_points_prod,predicted_value_exp,prop_type,display_prop_type,broadcast,game_label
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetOnline.ag,Julian Champagnie,player_points,11.5,-102,-127,,2026-03-26|memphis grizzlies|san antonio spurs,12.172223846359909,points,0.45075445816186555,0.5492455418381345,-0.023634986191519103,0.02363498619151916,under,0.02363498619151916,"(0.0, 1.0]",3645,12.243023745224926,under,0.011591825305765635,27.17148473844583,0.47438944435338465,0.5256105556466153,OK,,[],False,71,12.172223846359909,12.243023745224926,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,FanDuel,Julian Champagnie,player_points,11.5,100,-132,,2026-03-26|memphis grizzlies|san antonio spurs,12.172223846359909,points,0.45075445816186555,0.5492455418381345,-0.01698747732200534,0.01698747732200545,under,0.01698747732200545,"(0.0, 1.0]",3645,12.243023745224926,under,0.004944316436251928,27.17148473844583,0.4677419354838709,0.532258064516129,OK,,[],False,71,12.172223846359909,12.243023745224926,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,FanDuel,Devin Vassell,player_points,13.5,-136,102,,2026-03-26|memphis grizzlies|san antonio spurs,14.72941606509292,points,0.5486425339366516,0.45135746606334837,0.010735265766225521,-0.010735265766225577,over,0.010735265766225521,"(1.0, 3.0]",3536,14.045910669262545,under,0.07510964912280699,30.740904644384134,0.5379072681704261,0.46209273182957394,EXPERIMENTAL_DIFFERENCE,Production and experimental pipelines disagree materially.,['EXPERIMENTAL_DIFFERENCE'],False,56,14.72941606509292,14.045910669262545,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
dcd42c163a10db20aa31d9ee311c07bd,2026-03-26T01:10:00Z,Utah Jazz,Washington Wizards,FanDuel,Ace Bailey,player_points,24.5,-102,-130,,2026-03-26|utah jazz|washington wizards,15.938881350177,points,0.3050847457627119,0.6949152542372881,-0.16675757121234852,0.16675757121234835,under,0.16675757121234835,"(-10.0, -5.0]",59,15.776762598823082,under,0.027397872530615874,27.884127172414694,0.4718423169750604,0.5281576830249397,TAIL_CALIBRATION|EXPERIMENTAL_DIFFERENCE,Calibration bin has only 59 historical samples. Production and experimental pipelines disagree materially.,"['TAIL_CALIBRATION', 'EXPERIMENTAL_DIFFERENCE']",True,62,15.938881350177,15.776762598823082,player_points,points,,Washington Wizards @ Utah Jazz
dcd42c163a10db20aa31d9ee311c07bd,2026-03-26T01:10:00Z,Utah Jazz,Washington Wizards,FanDuel,Will Riley,player_points,16.5,-132,100,,2026-03-26|utah jazz|washington wizards,14.94624544391941,points,0.37223247232472323,0.6277675276752768,-0.16002559219140577,0.16002559219140589,under,0.16002559219140589,"(-3.0, -1.0]",2168,15.041318629949108,under,0.16395205358716736,31.19394557583209,0.532258064516129,0.4677419354838709,OK,,[],False,62,14.94624544391941,15.041318629949108,player_points,points,,Washington Wizards @ Utah Jazz
dcd42c163a10db20aa31d9ee311c07bd,2026-03-26T01:10:00Z,Utah Jazz,Washington Wizards,FanDuel,Tristan Vukcevic,player_points,12.5,-128,-104,,2026-03-26|utah jazz|washington wizards,9.617147301782557,points,0.37223247232472323,0.6277675276752768,-0.1518523060953153,0.1518523060953153,under,0.1518523060953153,"(-3.0, -1.0]",2168,9.545003367294976,under,0.15577876749107678,18.78004740825886,0.5240847784200385,0.47591522157996147,OK,,[],False,45,9.617147301782557,9.545003367294976,player_points,points,,Washington Wizards @ Utah Jazz
dcd42c163a10db20aa31d9ee311c07bd,2026-03-26T01:10:00Z,Utah Jazz,Washington Wizards,FanDuel,John Konchar,player_points,7.5,-112,-118,,2026-03-26|utah jazz|washington wizards,5.377410512652792,points,0.37223247232472323,0.6277675276752768,-0.12169858448058507,0.12169858448058513,under,0.12169858448058513,"(-3.0, -1.0]",2168,4.761539457617905,under,0.1256250458763466,20.851448433870484,0.4939310568053083,0.5060689431946916,OK,,[],False,45,5.377410512652792,4.761539457617905,player_points,points,,Washington Wizards @ Utah Jazz
dcd42c163a10db20aa31d9ee311c07bd,2026-03-26T01:10:00Z,Utah Jazz,Washington Wizards,FanDuel,Cody Williams,player_points,17.5,-114,-114,,2026-03-26|utah jazz|washington wizards,13.323720740150653,points,0.38181818181818183,0.6181818181818182,-0.11818181818181817,0.11818181818181817,under,0.11818181818181817,"(-5.0, -3.0]",275,12.998555432860398,under,0.15948275862068972,27.568636057112098,0.5,0.5,OK,,[],False,56,13.323720740150653,12.998555432860398,player_points,points,,Washington Wizards @ Utah Jazz
dcd42c163a10db20aa31d9ee311c07bd,2026-03-26T01:10:00Z,Utah Jazz,Washington Wizards,FanDuel,Carlton Carrington,player_points,13.5,-132,100,,2026-03-26|utah jazz|washington wizards,12.693649225983469,points,0.4211398277004639,0.5788601722995361,-0.11111823681566513,0.11111823681566524,under,0.11111823681566524,"(-1.0, 0.0]",3018,13.888400728043475,under,0.06946044546851005,31.800182506461965,0.532258064516129,0.4677419354838709,OK,,[],False,70,12.693649225983469,13.888400728043475,player_points,points,,Washington Wizards @ Utah Jazz
dcd42c163a10db20aa31d9ee311c07bd,2026-03-26T01:10:00Z,Utah Jazz,Washington Wizards,FanDuel,Jamir Watkins,player_points,9.5,102,-136,,2026-03-26|utah jazz|washington wizards,8.173441907940285,points,0.37223247232472323,0.6277675276752768,-0.08986025950485071,0.08986025950485066,under,0.08986025950485066,"(-3.0, -1.0]",2168,9.151692560683513,under,0.042969798687949146,22.532286539204424,0.46209273182957394,0.5379072681704261,OK,,[],False,38,8.173441907940285,9.151692560683513,player_points,points,,Washington Wizards @ Utah Jazz
dcd42c163a10db20aa31d9ee311c07bd,2026-03-26T01:10:00Z,Utah Jazz,Washington Wizards,FanDuel,Bilal Coulibaly,player_points,14.5,-132,100,,2026-03-26|utah jazz|washington wizards,15.003931163069087,points,0.45075445816186555,0.5492455418381345,-0.08150360635426346,0.08150360635426357,under,0.08150360635426357,"(0.0, 1.0]",3645,14.937256327509113,under,0.06946044546851005,29.835902277180352,0.532258064516129,0.4677419354838709,OK,,[],False,48,15.003931163069087,14.937256327509113,player_points,points,,Washington Wizards @ Utah Jazz
