player_name,bookmaker,line,predicted_points,std_used,calibration_bin,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge
Neemias Queta,FanDuel,7.5,10.409851604315287,8.882567196480982,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5281576830249397,0.4718423169750604,0.020484850911711927,-0.020484850911712038,over,0.020484850911711927
Davion Mitchell,FanDuel,7.5,10.159253609827932,4.766783215358361,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5281576830249397,0.4718423169750604,0.020484850911711927,-0.020484850911712038,over,0.020484850911711927
Payton Pritchard,BetOnline.ag,13.5,15.529373921827984,8.934328302800527,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5306122448979592,0.4693877551020409,0.018030289038692415,-0.018030289038692526,over,0.018030289038692415
T.J. McConnell,FanDuel,8.5,8.603700707966727,4.0,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4677419354838709,0.532258064516129,-0.01698747732200534,0.01698747732200545,under,0.01698747732200545
Klay Thompson,FanDuel,12.5,12.507170925354766,6.8669902836363,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4677419354838709,0.532258064516129,-0.01698747732200534,0.01698747732200545,under,0.01698747732200545
Nikola Jokic,FanDuel,28.5,28.992350121095495,8.615231988880051,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4677419354838709,0.532258064516129,-0.01698747732200534,0.01698747732200545,under,0.01698747732200545
Shai Gilgeous-Alexander,FanDuel,29.5,29.658518533966852,7.475143997126589,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4677419354838709,0.532258064516129,-0.01698747732200534,0.01698747732200545,under,0.01698747732200545
Julian Champagnie,FanDuel,11.5,12.172223846359909,5.788878225624655,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4677419354838709,0.532258064516129,-0.01698747732200534,0.01698747732200545,under,0.01698747732200545
Brandin Podziemski,FanDuel,15.5,16.050750359536824,7.515909052728675,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4677419354838709,0.532258064516129,-0.01698747732200534,0.01698747732200545,under,0.01698747732200545
Tyler Herro,FanDuel,19.5,21.21046652708285,5.966573556070517,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.532258064516129,0.4677419354838709,0.01638446942052263,-0.01638446942052252,over,0.01638446942052263
Daniel Gafford,FanDuel,9.5,11.29543963145319,6.172519744804392,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.532258064516129,0.4677419354838709,0.01638446942052263,-0.01638446942052252,over,0.01638446942052263
De'Anthony Melton,FanDuel,14.5,15.56584882841419,8.283853102404835,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.532258064516129,0.4677419354838709,0.01638446942052263,-0.01638446942052252,over,0.01638446942052263
Payton Pritchard,FanDuel,13.5,15.529373921827984,8.934328302800527,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.532258064516129,0.4677419354838709,0.01638446942052263,-0.01638446942052252,over,0.01638446942052263
James Harden,FanDuel,21.5,22.585798692982504,6.832113712298529,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.532258064516129,0.4677419354838709,0.01638446942052263,-0.01638446942052252,over,0.01638446942052263
Jaylin Williams,FanDuel,4.5,6.675102276385375,8.517302650748324,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.532258064516129,0.4677419354838709,0.01638446942052263,-0.01638446942052252,over,0.01638446942052263
Luka Garza,FanDuel,5.5,8.310200082954095,5.959119994689744,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.532258064516129,0.4677419354838709,0.01638446942052263,-0.01638446942052252,over,0.01638446942052263
Isaiah Hartenstein,DraftKings,6.5,6.881221496917883,4.900113377373127,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4368658399098084,0.5631341600901917,0.013888618252057172,-0.013888618252057228,over,0.013888618252057172
T.J. McConnell,BetOnline.ag,8.5,8.603700707966727,4.0,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.46322988528598974,0.5367701147140101,-0.012475427124124194,0.012475427124124305,under,0.012475427124124305
Baylor Scheierman,DraftKings,5.5,6.303823272023374,4.372896319628705,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.46281519310564956,0.5371848068943506,-0.012060734943784013,0.012060734943783902,under,0.012060734943783902
Terance Mann,FanDuel,5.5,5.910864213409551,4.765617600176412,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.46209273182957394,0.5379072681704261,-0.011338273667708398,0.011338273667708343,under,0.011338273667708343
Andrew Nembhard,FanDuel,15.5,16.410793094742647,7.75743371082073,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.46209273182957394,0.5379072681704261,-0.011338273667708398,0.011338273667708343,under,0.011338273667708343
Amen Thompson,FanDuel,18.5,18.9110095030222,4.184627953726703,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.46209273182957394,0.5379072681704261,-0.011338273667708398,0.011338273667708343,under,0.011338273667708343
Baylor Scheierman,FanDuel,4.5,6.303823272023374,4.372896319628705,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5379072681704261,0.46209273182957394,0.010735265766225521,-0.010735265766225577,over,0.010735265766225521
Norman Powell,FanDuel,18.5,19.524368754855164,6.629898608240969,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5379072681704261,0.46209273182957394,0.010735265766225521,-0.010735265766225577,over,0.010735265766225521
Devin Vassell,FanDuel,13.5,14.72941606509292,5.6381636096240735,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5379072681704261,0.46209273182957394,0.010735265766225521,-0.010735265766225577,over,0.010735265766225521
Nicolas Claxton,DraftKings,9.5,11.380241287788932,4.7152235719352,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5379917512690355,0.4620082487309644,0.010650782667616099,-0.010650782667616043,over,0.010650782667616099
Luka Garza,DraftKings,5.5,8.310200082954095,5.959119994689744,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5407914020517831,0.4592085979482169,0.007851131884868523,-0.007851131884868523,over,0.007851131884868523
Cason Wallace,DraftKings,5.5,8.088401015339713,4.2229531531066575,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5419996102124343,0.45800038978756574,0.0066429237242173755,-0.0066429237242173755,over,0.0066429237242173755
Isaiah Hartenstein,BetOnline.ag,6.5,6.881221496917883,4.900113377373127,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.45374290433428893,0.5462570956657111,-0.002988446172423387,0.0029884461724233313,under,0.0029884461724233313
