event_id,commence_time,home_team,away_team,bookmaker,player_name,market_key,line,over_price,under_price,opponent_team,schedule_key,predicted_value_prod,predicted_value_label,p_over_prod,p_under_prod,edge_over_prod,edge_under_prod,best_side_prod,best_edge_prod,prod_calibration_bin,prod_calibration_count,predicted_points_exp,best_side_exp,best_edge_exp,predicted_minutes_exp,p_over_market_novig,p_under_market_novig,confidence_flag,notes,flags,excluded_from_test,games_played_prior,predicted_rebounds_prod,predicted_value_exp,prop_type,display_prop_type,broadcast,game_label
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,DraftKings,Dylan Harper,player_rebounds,4.5,124,-164.0,,2026-03-26|memphis grizzlies|san antonio spurs,3.345933187493738,rebounds,0.3388581952117864,0.6611418047882136,-0.07928676170661197,0.07928676170661197,under,0.07928676170661197,"(-3.0, -1.0]",543,,,,,0.41814495691839837,0.5818550430816016,OK,,[],False,58,3.345933187493738,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,Bovada,Dylan Harper,player_rebounds,4.5,125,-165.0,,2026-03-26|memphis grizzlies|san antonio spurs,3.345933187493738,rebounds,0.3388581952117864,0.6611418047882136,-0.07764475174302699,0.07764475174302687,under,0.07764475174302687,"(-3.0, -1.0]",543,,,,,0.4165029469548134,0.5834970530451867,OK,,[],False,58,3.345933187493738,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,Bovada,Cedric Coward,player_rebounds,4.5,-130,100.0,,2026-03-26|memphis grizzlies|san antonio spurs,6.407949687208174,rebounds,0.5967894239848914,0.40321057601510857,0.06617717908693221,-0.06617717908693233,over,0.06617717908693221,"(1.0, 3.0]",1059,,,,,0.5306122448979592,0.4693877551020409,OK,,[],False,53,6.407949687208174,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,DraftKings,Cedric Coward,player_rebounds,4.5,-132,100.0,,2026-03-26|memphis grizzlies|san antonio spurs,6.407949687208174,rebounds,0.5967894239848914,0.40321057601510857,0.06453135946876243,-0.06453135946876232,over,0.06453135946876243,"(1.0, 3.0]",1059,,,,,0.532258064516129,0.4677419354838709,OK,,[],False,53,6.407949687208174,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,Bovada,Olivier-Maxence Prosper,player_rebounds,3.5,-240,175.0,,2026-03-26|memphis grizzlies|san antonio spurs,4.881919868463126,rebounds,0.5967894239848914,0.40321057601510857,-0.0632105760151086,0.0632105760151086,under,0.0632105760151086,"(1.0, 3.0]",1059,,,,,0.66,0.33999999999999997,OK,,[],False,46,4.881919868463126,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetRivers,Cedric Coward,player_rebounds,4.5,-134,100.0,,2026-03-26|memphis grizzlies|san antonio spurs,6.407949687208174,rebounds,0.5967894239848914,0.40321057601510857,0.06292488215222214,-0.06292488215222214,over,0.06292488215222214,"(1.0, 3.0]",1059,,,,,0.5338645418326693,0.4661354581673307,OK,,[],False,53,6.407949687208174,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,Bovada,Devin Vassell,player_rebounds,4.5,170,-230.0,,2026-03-26|memphis grizzlies|san antonio spurs,3.899955304025192,rebounds,0.40591668343731135,0.5940833165626886,0.05891352886317891,-0.0589135288631788,over,0.05891352886317891,"(-1.0, 0.0]",4969,,,,,0.34700315457413244,0.6529968454258674,OK,,[],False,56,3.899955304025192,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,Bovada,Olivier-Maxence Prosper,player_rebounds,5.5,165,-220.0,,2026-03-26|memphis grizzlies|san antonio spurs,4.881919868463126,rebounds,0.40591668343731135,0.5940833165626886,0.05154237557463137,-0.05154237557463148,over,0.05154237557463137,"(-1.0, 0.0]",4969,,,,,0.35437430786268,0.6456256921373201,OK,,[],False,46,4.881919868463126,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetOnline.ag,G.G. Jackson,player_rebounds,5.5,122,-159.0,,2026-03-26|memphis grizzlies|san antonio spurs,5.923570291712935,rebounds,0.47469458987783597,0.525305410122164,0.0514781448959738,-0.0514781448959738,over,0.0514781448959738,"(0.0, 1.0]",6876,,,,,0.42321644498186217,0.5767835550181378,OK,,[],False,47,5.923570291712935,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetRivers,Stephon Castle,player_rebounds,5.5,104,-141.0,,2026-03-26|memphis grizzlies|san antonio spurs,5.126905809252027,rebounds,0.40591668343731135,0.5940833165626886,-0.049970120436780674,0.04997012043678062,under,0.04997012043678062,"(-1.0, 0.0]",4969,,,,,0.45588680387409203,0.544113196125908,OK,,[],False,59,5.126905809252027,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
